ts,run_id,rpm,rpm_setpoint,torque_ftlbs,hp,pressure_psi,valve_cmd_pct,cht_c,control_mode,sim_status,limiter_active
2026-05-23T14:08:49.078+00:00,46,4783,4800,9.3,8.47,994,49.57,90,2,1,0
2026-05-23T14:08:49.172+00:00,46,4672,4800,9.3,8.273,971,48.26,90,2,1,0
2026-05-23T14:08:49.272+00:00,46,4688,4800,9.3,8.301,954,48.26,90,2,1,0
2026-05-23T14:08:49.372+00:00,46,4632,5200,9.3,8.202,910,37.07,90,2,1,0
2026-05-23T14:08:49.472+00:00,46,4740,5200,9.3,8.393,716,37.07,90,2,1,0
2026-05-23T14:08:49.572+00:00,46,4804,5200,9.3,8.507,643,37.07,90,2,1,0
2026-05-23T14:08:49.672+00:00,46,4895,5200,9.4,8.761,623,36.73,90,2,1,0
2026-05-23T14:08:49.772+00:00,46,4918,5200,9.4,8.802,623,36.73,90,2,1,0
2026-05-23T14:08:49.876+00:00,46,5122,5200,9.4,9.167,633,40.27,90,2,1,0
2026-05-23T14:08:49.973+00:00,46,5078,5200,9.4,9.089,722,40.27,90,2,1,0
2026-05-23T14:08:50.072+00:00,46,5142,5200,9.4,9.203,765,40.27,90,2,1,0
2026-05-23T14:08:50.173+00:00,46,5266,5200,9.4,9.425,808,41.3,90,2,1,0
2026-05-23T14:08:50.272+00:00,46,5312,5200,9.4,9.507,839,41.3,90,2,1,0
2026-05-23T14:08:50.372+00:00,46,5387,5200,9.4,9.642,857,41.3,90,2,1,0
2026-05-23T14:08:50.472+00:00,46,5331,5200,9.4,9.541,963,45.4,90,2,1,0
2026-05-23T14:08:50.572+00:00,46,5387,5200,9.4,9.642,1009,45.4,91,2,1,0
2026-05-23T14:08:50.672+00:00,46,5212,5200,9.4,9.328,1044,46.62,91,2,1,0
2026-05-23T14:08:50.772+00:00,46,5276,5200,9.4,9.443,1067,46.62,91,2,1,0
2026-05-23T14:08:50.872+00:00,46,5172,5200,9.4,9.257,1072,46.62,91,2,1,0
2026-05-23T14:08:50.972+00:00,46,5287,5200,9.4,9.463,1058,46.14,91,2,1,0
2026-05-23T14:08:51.072+00:00,46,5278,5200,9.4,9.447,1046,46.14,92,2,1,0
2026-05-23T14:08:51.172+00:00,46,5272,5200,9.4,9.436,1011,43.47,92,2,1,0
2026-05-23T14:08:51.272+00:00,46,5248,5200,9.4,9.393,957,43.47,92,2,1,0
2026-05-23T14:08:51.372+00:00,46,5156,5200,9.4,9.228,938,43.47,92,2,1,0
2026-05-23T14:08:51.472+00:00,46,5265,5200,9.4,9.423,930,43.42,92,2,1,0
2026-05-23T14:08:51.572+00:00,46,5163,5200,9.4,9.241,929,43.42,92,2,1,0
2026-05-23T14:08:51.672+00:00,46,5322,5200,9.4,9.525,947,45.09,92,2,1,0
2026-05-23T14:08:51.772+00:00,46,5164,5200,9.4,9.242,977,45.09,93,2,1,0
2026-05-23T14:08:51.872+00:00,46,5258,5200,9.4,9.411,990,45.09,93,2,1,0
2026-05-23T14:08:51.972+00:00,46,5232,5200,9.4,9.364,998,45.31,93,2,1,0
2026-05-23T14:08:52.072+00:00,46,5242,5200,9.4,9.382,1001,45.31,93,2,1,0
2026-05-23T14:08:52.172+00:00,46,5254,5200,9.4,9.404,996,44.7,93,2,1,0
2026-05-23T14:08:52.272+00:00,46,5190,5200,9.4,9.289,983,44.7,93,2,1,0
2026-05-23T14:08:52.372+00:00,46,5104,5200,9.4,9.135,977,44.7,94,2,1,0
2026-05-23T14:08:52.472+00:00,46,5227,5200,9.4,9.355,938,42.6,94,2,1,0
2026-05-23T14:08:52.572+00:00,46,5264,5200,9.4,9.421,910,42.6,94,2,1,0
2026-05-23T14:08:52.672+00:00,46,5134,5200,9.4,9.189,913,45.47,94,2,1,0
2026-05-23T14:08:52.772+00:00,46,5147,5200,9.4,9.212,975,45.47,94,2,1,0
2026-05-23T14:08:52.872+00:00,46,5152,5200,9.4,9.221,997,45.47,94,2,1,0
2026-05-23T14:08:52.972+00:00,46,5181,5200,9.4,9.273,981,44.08,94,2,1,0
2026-05-23T14:08:53.072+00:00,46,5266,5200,9.4,9.425,966,44.08,94,2,1,0
2026-05-23T14:08:53.172+00:00,46,5236,5200,9.4,9.371,954,42.61,95,2,1,0
2026-05-23T14:08:53.272+00:00,46,5314,5200,9.4,9.511,922,42.61,95,2,1,0
2026-05-23T14:08:53.372+00:00,46,5250,5200,9.4,9.396,910,42.61,95,2,1,0
2026-05-23T14:08:53.472+00:00,46,5218,5200,9.4,9.339,953,45.61,95,2,1,0
2026-05-23T14:08:53.573+00:00,46,5177,5200,9.4,9.266,996,45.61,95,2,1,0
2026-05-23T14:08:53.672+00:00,46,5289,5200,9.4,9.466,1014,45.61,95,2,1,0
2026-05-23T14:08:53.772+00:00,46,5300,5200,9.4,9.486,1054,47.14,95,2,1,0
2026-05-23T14:08:53.872+00:00,46,5170,5200,9.4,9.253,1067,47.14,96,2,1,0
2026-05-23T14:08:53.972+00:00,46,5138,5200,9.4,9.196,1030,44.32,96,2,1,0
2026-05-23T14:08:54.072+00:00,46,5191,5200,9.4,9.291,980,44.32,96,2,1,0
2026-05-23T14:08:54.172+00:00,46,5068,5200,9.4,9.071,962,44.32,96,2,1,0
2026-05-23T14:08:54.272+00:00,46,5091,5200,9.4,9.112,917,42.64,96,2,1,0
2026-05-23T14:08:54.372+00:00,46,5176,5200,9.4,9.264,901,42.64,96,2,1,0
2026-05-23T14:08:54.473+00:00,46,5193,5200,9.4,9.294,891,42.18,96,2,1,0
2026-05-23T14:08:54.572+00:00,46,5138,5200,9.4,9.196,886,42.18,96,2,1,0
2026-05-23T14:08:54.672+00:00,46,5200,5200,9.4,9.307,887,42.18,97,2,1,0
2026-05-23T14:08:54.772+00:00,46,5316,5200,9.4,9.515,940,44.52,97,2,1,0
2026-05-23T14:08:54.872+00:00,46,5245,5200,9.4,9.387,968,44.52,97,2,1,0
2026-05-23T14:08:54.972+00:00,46,5260,5200,9.4,9.414,1008,47.26,97,2,1,0
2026-05-23T14:08:55.072+00:00,46,5150,5200,9.4,9.217,1059,47.26,97,2,1,0
2026-05-23T14:08:55.172+00:00,46,5297,5200,9.4,9.481,1077,47.26,97,2,1,0
2026-05-23T14:08:55.272+00:00,46,5277,5200,9.4,9.445,1072,46.95,97,2,1,0
2026-05-23T14:08:55.372+00:00,46,5162,5200,9.4,9.239,1063,46.95,98,2,1,0
2026-05-23T14:08:55.472+00:00,46,5186,5200,9.4,9.282,1037,44.45,98,2,1,0
2026-05-23T14:08:55.572+00:00,46,5216,5200,9.4,9.336,980,44.45,98,2,1,0
2026-05-23T14:08:55.672+00:00,46,5125,5200,9.4,9.173,959,44.45,98,2,1,0
2026-05-23T14:08:55.773+00:00,46,5054,5200,9.4,9.046,918,42.51,98,2,1,0
2026-05-23T14:08:55.872+00:00,46,5092,5200,9.4,9.114,892,42.51,98,2,1,0
2026-05-23T14:08:55.972+00:00,46,5090,5200,9.4,9.11,890,43.86,98,2,1,0
2026-05-23T14:08:56.072+00:00,46,5278,5200,9.4,9.447,920,43.86,98,2,1,0
2026-05-23T14:08:56.172+00:00,46,5298,5200,9.4,9.482,933,43.86,98,2,1,0
2026-05-23T14:08:56.272+00:00,46,5116,5200,9.4,9.157,966,45.35,99,2,1,0
2026-05-23T14:08:56.372+00:00,46,5202,5200,9.4,9.311,988,45.35,99,2,1,0
2026-05-23T14:08:56.472+00:00,46,5207,5200,9.4,9.319,995,44.88,99,2,1,0
2026-05-23T14:08:56.572+00:00,46,5242,5200,9.4,9.382,987,44.88,99,2,1,0
2026-05-23T14:08:56.672+00:00,46,5160,5200,9.4,9.235,983,44.88,99,2,1,0
2026-05-23T14:08:56.772+00:00,46,5149,5200,9.4,9.216,1001,46.24,99,2,1,0
2026-05-23T14:08:56.872+00:00,46,5234,5200,9.4,9.368,1019,46.24,99,2,1,0
2026-05-23T14:08:56.972+00:00,46,5078,5200,9.4,9.089,1023,45.26,99,2,1,0
2026-05-23T14:08:57.072+00:00,46,5080,5200,9.4,9.092,998,45.26,100,2,1,0
2026-05-23T14:08:57.172+00:00,46,5239,5200,9.4,9.377,988,45.26,100,2,1,0
2026-05-23T14:08:57.272+00:00,46,5240,5200,9.4,9.379,993,45.95,100,2,1,0
2026-05-23T14:08:57.372+00:00,46,5046,5200,9.4,9.031,999,45.95,100,2,1,0
2026-05-23T14:08:57.472+00:00,46,5133,5200,9.4,9.187,1001,45.95,100,2,1,0
2026-05-23T14:08:57.572+00:00,46,5144,5200,9.4,9.207,941,43.34,100,2,1,0
2026-05-23T14:08:57.673+00:00,46,5205,5200,9.4,9.316,918,43.34,100,2,1,0
2026-05-23T14:08:57.772+00:00,46,5226,5200,9.4,9.353,923,44.39,100,2,1,0
2026-05-23T14:08:57.872+00:00,46,5161,5200,9.4,9.237,938,44.39,100,2,1,0
2026-05-23T14:08:57.973+00:00,46,5152,5200,9.4,9.221,946,44.39,100,2,1,0
2026-05-23T14:08:58.073+00:00,46,5209,5200,9.4,9.323,987,46.01,101,2,1,0
2026-05-23T14:08:58.172+00:00,46,5190,5200,9.4,9.289,1003,46.01,101,2,1,0
2026-05-23T14:08:58.272+00:00,46,5143,5200,9.4,9.205,982,43.32,101,2,1,0
2026-05-23T14:08:58.372+00:00,46,5124,5200,9.4,9.171,935,43.32,101,2,1,0
2026-05-23T14:08:58.472+00:00,46,5245,5200,9.4,9.387,920,43.32,101,2,1,0
2026-05-23T14:08:58.572+00:00,46,5209,5200,9.4,9.323,929,43.96,101,2,1,0
2026-05-23T14:08:58.673+00:00,46,5248,5200,9.4,9.393,936,43.96,101,2,1,0
2026-05-23T14:08:58.772+00:00,46,5271,5200,9.4,9.434,935,43.36,101,2,1,0
2026-05-23T14:08:58.872+00:00,46,5135,5200,9.4,9.191,928,43.36,101,2,1,0
2026-05-23T14:08:58.972+00:00,46,5160,5200,9.4,9.235,927,43.36,101,2,1,0
2026-05-23T14:08:59.072+00:00,46,5311,5200,9.4,9.506,935,43.71,102,2,1,0
2026-05-23T14:08:59.172+00:00,46,5220,5200,9.4,9.343,941,43.71,102,2,1,0
2026-05-23T14:08:59.272+00:00,46,5149,5200,9.4,9.216,959,45.79,102,2,1,0
2026-05-23T14:08:59.372+00:00,46,5314,5200,9.4,9.511,1003,45.79,102,2,1,0
2026-05-23T14:08:59.472+00:00,46,5263,5200,9.4,9.42,1018,45.79,102,2,1,0
2026-05-23T14:08:59.572+00:00,46,5261,5600,9.4,9.416,828,35.55,102,2,1,0
2026-05-23T14:08:59.672+00:00,46,5348,5600,9.4,9.572,726,35.55,102,2,1,0
2026-05-23T14:08:59.772+00:00,46,5351,5600,9.4,9.577,676,33.41,102,2,1,0
2026-05-23T14:08:59.872+00:00,46,5372,5600,9.4,9.615,636,33.41,102,2,1,0
2026-05-23T14:08:59.972+00:00,46,5477,5600,9.4,9.803,628,33.41,102,2,1,0
2026-05-23T14:09:00.072+00:00,46,5648,5600,9.2,9.894,695,37.31,102,2,1,0
2026-05-23T14:09:00.172+00:00,46,5605,5600,9.0,9.605,752,37.31,102,2,1,0
2026-05-23T14:09:00.272+00:00,46,5558,5600,8.9,9.419,797,40.43,102,2,1,0
2026-05-23T14:09:00.372+00:00,46,5591,5600,8.8,9.368,879,40.43,102,2,1,0
2026-05-23T14:09:00.472+00:00,46,5678,5600,8.8,9.514,919,40.43,102,2,1,0
2026-05-23T14:09:00.572+00:00,46,5696,5600,8.8,9.544,941,41.05,102,2,1,0
2026-05-23T14:09:00.673+00:00,46,5664,5600,8.9,9.598,957,41.05,102,2,1,0
2026-05-23T14:09:00.772+00:00,46,5591,5600,8.9,9.474,961,41.05,103,2,1,0
2026-05-23T14:09:00.872+00:00,46,5539,5600,9.0,9.492,969,41.4,103,2,1,0
2026-05-23T14:09:00.972+00:00,46,5534,5600,9.0,9.483,971,41.4,103,2,1,0
2026-05-23T14:09:01.072+00:00,46,5625,5600,9.1,9.746,962,40.81,103,2,1,0
2026-05-23T14:09:01.172+00:00,46,5505,5600,9.1,9.538,950,40.81,103,2,1,0
2026-05-23T14:09:01.272+00:00,46,5546,5600,9.1,9.609,944,40.81,103,2,1,0
2026-05-23T14:09:01.372+00:00,46,5550,5600,9.1,9.616,929,40.27,103,2,1,0
2026-05-23T14:09:01.472+00:00,46,5500,5600,9.1,9.53,922,40.27,103,2,1,0
2026-05-23T14:09:01.572+00:00,46,5509,5600,9.1,9.545,933,41.52,103,2,1,0
2026-05-23T14:09:01.672+00:00,46,5687,5600,9.1,9.854,956,41.52,104,2,1,0
2026-05-23T14:09:01.772+00:00,46,5583,5600,9.1,9.674,963,41.52,104,2,1,0
2026-05-23T14:09:01.872+00:00,46,5601,5600,9.1,9.705,921,39.53,104,2,1,0
2026-05-23T14:09:01.972+00:00,46,5585,5600,9.1,9.677,900,39.53,104,2,1,0
2026-05-23T14:09:02.072+00:00,46,5617,5600,9.1,9.732,894,39.7,104,2,1,0
2026-05-23T14:09:02.172+00:00,46,5531,5600,9.0,9.478,895,39.7,104,2,1,0
2026-05-23T14:09:02.272+00:00,46,5579,5600,9.0,9.56,897,39.7,104,2,1,0
2026-05-23T14:09:02.372+00:00,46,5544,5600,9.0,9.5,954,42.19,104,2,1,0
2026-05-23T14:09:02.472+00:00,46,5549,5600,9.1,9.615,982,42.19,104,2,1,0
2026-05-23T14:09:02.572+00:00,46,5507,5600,9.1,9.542,958,38.95,105,2,1,0
2026-05-23T14:09:02.672+00:00,46,5595,5600,9.1,9.694,902,38.95,105,2,1,0
2026-05-23T14:09:02.772+00:00,46,5585,5600,9.1,9.677,878,38.95,105,2,1,0
2026-05-23T14:09:02.872+00:00,46,5518,5600,9.0,9.456,921,41.67,105,2,1,0
2026-05-23T14:09:02.972+00:00,46,5522,5600,9.0,9.463,957,41.67,105,2,1,0
2026-05-23T14:09:03.072+00:00,46,5695,5600,9.1,9.868,975,42.38,105,2,1,0
2026-05-23T14:09:03.172+00:00,46,5641,5600,9.1,9.774,993,42.38,105,2,1,0
2026-05-23T14:09:03.272+00:00,46,5496,5600,9.2,9.627,998,42.38,105,2,1,0
2026-05-23T14:09:03.373+00:00,46,5490,5600,9.2,9.617,960,40.56,105,2,1,0
2026-05-23T14:09:03.472+00:00,46,5509,5600,9.2,9.65,937,40.56,106,2,1,0
2026-05-23T14:09:03.572+00:00,46,5590,5600,9.2,9.792,923,39.42,106,2,1,0
2026-05-23T14:09:03.672+00:00,46,5499,5600,9.2,9.633,894,39.42,106,2,1,0
2026-05-23T14:09:03.772+00:00,46,5530,5600,9.1,9.582,885,39.42,106,2,1,0
2026-05-23T14:09:03.872+00:00,46,5525,5600,9.1,9.573,877,39.08,106,2,1,0
2026-05-23T14:09:03.972+00:00,46,5668,5600,9.0,9.713,873,39.08,106,2,1,0
2026-05-23T14:09:04.072+00:00,46,5666,5600,9.0,9.709,871,38.5,106,2,1,0
2026-05-23T14:09:04.172+00:00,46,5553,5600,8.9,9.41,861,38.5,106,2,1,0
2026-05-23T14:09:04.273+00:00,46,5651,5600,8.9,9.576,858,38.5,106,2,1,0
2026-05-23T14:09:04.372+00:00,46,5562,5600,8.8,9.319,895,40.81,106,2,1,0
2026-05-23T14:09:04.472+00:00,46,5626,5600,8.9,9.534,930,40.81,106,2,1,0
2026-05-23T14:09:04.572+00:00,46,5677,5600,8.9,9.62,946,40.81,106,2,1,0
2026-05-23T14:09:04.672+00:00,46,5725,5600,8.9,9.702,998,42.75,107,2,1,0
2026-05-23T14:09:04.772+00:00,46,5680,5600,9.0,9.733,1018,42.75,107,2,1,0
2026-05-23T14:09:04.872+00:00,46,5511,5600,9.1,9.549,1016,42.33,107,2,1,0
2026-05-23T14:09:04.972+00:00,46,5574,5600,9.2,9.764,1006,42.33,107,2,1,0
2026-05-23T14:09:05.072+00:00,46,5513,5600,9.2,9.657,1000,42.33,107,2,1,0
2026-05-23T14:09:05.172+00:00,46,5506,5600,9.3,9.75,987,42.0,107,2,1,0
2026-05-23T14:09:05.272+00:00,46,5451,5600,9.3,9.652,980,42.0,107,2,1,0
2026-05-23T14:09:05.372+00:00,46,5573,5600,9.3,9.868,927,38.28,107,2,1,0
2026-05-23T14:09:05.472+00:00,46,5522,5600,9.3,9.778,867,38.28,107,2,1,0
2026-05-23T14:09:05.572+00:00,46,5603,5600,9.2,9.815,843,38.28,108,2,1,0
2026-05-23T14:09:05.672+00:00,46,5524,5600,9.1,9.571,863,39.45,108,2,1,0
2026-05-23T14:09:05.772+00:00,46,5692,5600,9.0,9.754,875,39.45,108,2,1,0
2026-05-23T14:09:05.872+00:00,46,5692,5600,9.0,9.754,887,39.84,108,2,1,0
2026-05-23T14:09:05.972+00:00,46,5539,5600,9.0,9.492,899,39.84,108,2,1,0
2026-05-23T14:09:06.072+00:00,46,5721,5600,9.0,9.804,904,39.84,108,2,1,0
2026-05-23T14:09:06.172+00:00,46,5729,5600,8.9,9.708,885,38.76,108,2,1,0
2026-05-23T14:09:06.272+00:00,46,5598,5600,8.9,9.486,873,38.76,108,2,1,0
2026-05-23T14:09:06.373+00:00,46,5700,5600,8.9,9.659,896,42.26,108,2,1,0
2026-05-23T14:09:06.472+00:00,46,5621,5600,8.9,9.525,970,42.26,108,2,1,0
2026-05-23T14:09:06.572+00:00,46,5648,5600,9.0,9.679,995,42.26,108,2,1,0
2026-05-23T14:09:06.672+00:00,46,5673,5600,9.0,9.721,951,39.75,108,2,1,0
2026-05-23T14:09:06.772+00:00,46,5548,5600,9.0,9.507,921,39.75,108,2,1,0
2026-05-23T14:09:06.872+00:00,46,5565,5600,9.0,9.536,903,39.0,109,2,1,0
2026-05-23T14:09:06.972+00:00,46,5545,5600,9.0,9.502,884,39.0,109,2,1,0
2026-05-23T14:09:07.072+00:00,46,5636,5600,8.9,9.551,877,39.0,109,2,1,0
2026-05-23T14:09:07.172+00:00,46,5639,5600,8.9,9.556,908,40.78,109,2,1,0
2026-05-23T14:09:07.272+00:00,46,5712,5600,8.9,9.68,934,40.78,109,2,1,0
2026-05-23T14:09:07.372+00:00,46,5696,5600,9.0,9.761,945,41.44,109,2,1,0
2026-05-23T14:09:07.472+00:00,46,5572,5600,9.0,9.548,964,41.44,109,2,1,0
2026-05-23T14:09:07.572+00:00,46,5562,5600,9.0,9.531,969,41.44,109,2,1,0
2026-05-23T14:09:07.672+00:00,46,5622,5600,9.1,9.741,967,41.28,109,2,1,0
2026-05-23T14:09:07.772+00:00,46,5572,5600,9.1,9.654,963,41.28,109,2,1,0
2026-05-23T14:09:07.874+00:00,46,5548,5600,9.1,9.613,960,40.1,109,2,1,0
2026-05-23T14:09:07.972+00:00,46,5639,5600,9.1,9.771,928,40.1,110,2,1,0
2026-05-23T14:09:08.072+00:00,46,5636,5600,9.1,9.765,916,40.1,110,2,1,0
2026-05-23T14:09:08.172+00:00,46,5634,5600,9.1,9.762,884,38.33,110,2,1,0
2026-05-23T14:09:08.272+00:00,46,5532,5600,9.0,9.48,859,38.33,110,2,1,0
2026-05-23T14:09:08.372+00:00,46,5644,5600,9.0,9.672,849,38.33,110,2,1,0
2026-05-23T14:09:08.472+00:00,46,5576,5600,8.9,9.449,910,40.97,110,2,1,0
2026-05-23T14:09:08.572+00:00,46,5556,5600,8.9,9.415,939,40.97,110,2,1,0
2026-05-23T14:09:08.672+00:00,46,5626,5600,9.0,9.641,956,41.49,110,2,1,0
2026-05-23T14:09:08.772+00:00,46,5615,5600,9.0,9.622,968,41.49,110,2,1,0
2026-05-23T14:09:08.872+00:00,46,5503,5600,9.1,9.535,971,41.49,110,2,1,0
2026-05-23T14:09:08.972+00:00,46,5619,5600,9.1,9.736,931,39.88,110,2,1,0
2026-05-23T14:09:09.072+00:00,46,5595,5600,9.1,9.694,914,39.88,110,2,1,0
2026-05-23T14:09:09.172+00:00,46,5596,5600,9.0,9.589,907,39.84,110,2,1,0
2026-05-23T14:09:09.272+00:00,46,5539,5600,9.0,9.492,905,39.84,110,2,1,0
2026-05-23T14:09:09.372+00:00,46,5515,5600,9.0,9.451,904,39.84,111,2,1,0
2026-05-23T14:09:09.472+00:00,46,5584,6000,8.9,9.463,740,31.29,111,2,1,0
2026-05-23T14:09:09.572+00:00,46,5776,6000,8.7,9.568,645,31.29,111,2,1,0
2026-05-23T14:09:09.672+00:00,46,5699,6000,8.5,9.223,607,29.61,110,2,1,0
2026-05-23T14:09:09.772+00:00,46,5789,6000,8.2,9.038,570,29.61,110,2,1,0
2026-05-23T14:09:09.872+00:00,46,5888,6000,8.0,8.969,563,29.61,110,2,1,0
2026-05-23T14:09:09.972+00:00,46,5920,6000,7.8,8.792,643,34.1,110,2,1,0
2026-05-23T14:09:10.072+00:00,46,6055,6000,7.7,8.877,704,34.1,110,2,1,0
2026-05-23T14:09:10.172+00:00,46,5987,6000,7.6,8.664,721,32.92,110,2,1,0
2026-05-23T14:09:10.272+00:00,46,6039,6000,7.6,8.739,711,32.92,110,2,1,0
2026-05-23T14:09:10.372+00:00,46,6038,6000,7.5,8.622,709,32.92,110,2,1,0
2026-05-23T14:09:10.472+00:00,46,5924,6000,7.5,8.46,729,33.88,110,2,1,0
2026-05-23T14:09:10.572+00:00,46,5925,6000,7.5,8.461,742,33.88,110,2,1,0
2026-05-23T14:09:10.672+00:00,46,6087,6000,7.5,8.692,749,33.96,110,2,1,0
2026-05-23T14:09:10.772+00:00,46,6073,6000,7.5,8.672,755,33.96,110,2,1,0
2026-05-23T14:09:10.872+00:00,46,5940,6000,7.5,8.482,757,33.96,110,2,1,0
2026-05-23T14:09:10.972+00:00,46,6100,6000,7.5,8.711,817,37.13,110,2,1,0
2026-05-23T14:09:11.072+00:00,46,6001,6000,7.5,8.57,861,37.13,110,2,1,0
2026-05-23T14:09:11.172+00:00,46,5906,6000,7.5,8.434,871,35.54,110,2,1,0
2026-05-23T14:09:11.272+00:00,46,5993,6000,7.6,8.672,838,35.54,110,2,1,0
2026-05-23T14:09:11.372+00:00,46,5916,6000,7.7,8.673,821,35.54,110,2,1,0
2026-05-23T14:09:11.473+00:00,46,5938,6000,7.7,8.706,787,33.46,110,2,1,0
2026-05-23T14:09:11.573+00:00,46,5952,6000,7.7,8.726,747,33.46,111,2,1,0
2026-05-23T14:09:11.672+00:00,46,5985,6000,7.6,8.661,734,33.46,111,2,1,0
2026-05-23T14:09:11.772+00:00,46,5956,6000,7.6,8.619,718,32.97,111,2,1,0
2026-05-23T14:09:11.872+00:00,46,5999,6000,7.5,8.567,713,32.97,111,2,1,0
2026-05-23T14:09:11.973+00:00,46,5968,6000,7.5,8.522,737,34.85,110,2,1,0
2026-05-23T14:09:12.072+00:00,46,6038,6000,7.5,8.622,768,34.85,111,2,1,0
2026-05-23T14:09:12.172+00:00,46,5991,6000,7.5,8.555,783,34.85,111,2,1,0
2026-05-23T14:09:12.272+00:00,46,6014,6000,7.5,8.588,758,33.58,111,2,1,0
2026-05-23T14:09:12.373+00:00,46,5938,6000,7.5,8.48,748,33.58,111,2,1,0
2026-05-23T14:09:12.608+00:00,46,6126,6000,7.5,8.748,764,34.22,111,2,1,0
2026-05-23T14:09:12.708+00:00,46,5980,6000,7.5,8.54,779,35.89,111,2,1,0
2026-05-23T14:09:12.810+00:00,46,5945,6000,7.5,8.49,816,35.89,111,2,1,0
2026-05-23T14:09:12.908+00:00,46,6018,6000,7.5,8.594,828,35.89,111,2,1,0
2026-05-23T14:09:13.008+00:00,46,5928,6000,7.5,8.465,817,35.09,111,2,1,0
2026-05-23T14:09:13.108+00:00,46,6001,6000,7.6,8.684,805,35.09,111,2,1,0
2026-05-23T14:09:13.208+00:00,46,5976,6000,7.6,8.648,801,35.55,111,2,1,0
2026-05-23T14:09:13.310+00:00,46,5979,6000,7.6,8.652,809,35.55,111,2,1,0
2026-05-23T14:09:13.409+00:00,46,6066,6000,7.6,8.778,811,35.55,111,2,1,0
2026-05-23T14:09:13.509+00:00,46,5916,6000,7.6,8.561,763,32.9,111,2,1,0
2026-05-23T14:09:13.609+00:00,46,5984,6000,7.6,8.659,728,32.9,111,2,1,0
2026-05-23T14:09:13.708+00:00,46,6051,6000,7.5,8.641,713,32.59,111,2,1,0
2026-05-23T14:09:13.810+00:00,46,6091,6000,7.5,8.698,702,32.59,111,2,1,0
2026-05-23T14:09:13.908+00:00,46,6089,6000,7.5,8.695,700,32.59,111,2,1,0
2026-05-23T14:09:14.009+00:00,46,6034,6000,7.5,8.617,704,32.77,111,2,1,0
2026-05-23T14:09:14.108+00:00,46,6067,6000,7.5,8.664,710,32.77,111,2,1,0
2026-05-23T14:09:14.209+00:00,46,6074,6000,7.5,8.674,713,33.67,111,2,1,0
2026-05-23T14:09:14.311+00:00,46,6103,6000,7.5,8.715,739,33.67,111,2,1,0
2026-05-23T14:09:14.408+00:00,46,6047,6000,7.5,8.635,750,33.67,111,2,1,0
2026-05-23T14:09:14.508+00:00,46,6049,6000,7.5,8.638,762,34.08,111,2,1,0
2026-05-23T14:09:14.609+00:00,46,6069,6000,7.5,8.667,771,34.08,111,2,1,0
2026-05-23T14:09:14.708+00:00,46,6091,6000,7.5,8.698,775,34.08,111,2,1,0
2026-05-23T14:09:14.809+00:00,46,6133,6000,7.5,8.758,824,36.06,111,2,1,0
2026-05-23T14:09:14.908+00:00,46,6129,6000,7.5,8.752,845,36.06,111,2,1,0
2026-05-23T14:09:15.008+00:00,46,6050,6000,7.5,8.64,874,37.72,111,2,1,0
2026-05-23T14:09:15.108+00:00,46,6050,6000,7.5,8.64,903,37.72,111,2,1,0
2026-05-23T14:09:15.208+00:00,46,6014,6000,7.6,8.703,908,37.72,111,2,1,0
2026-05-23T14:09:15.309+00:00,46,6011,6000,7.7,8.813,848,35.18,111,2,1,0
2026-05-23T14:09:15.408+00:00,46,5923,6000,7.7,8.684,814,35.18,111,2,1,0
2026-05-23T14:09:15.508+00:00,46,5891,6000,7.7,8.637,803,35.42,111,2,1,0
2026-05-23T14:09:15.608+00:00,46,5877,6000,7.7,8.616,802,35.42,112,2,1,0
2026-05-23T14:09:15.708+00:00,46,6027,6000,7.7,8.836,801,35.42,112,2,1,0
2026-05-23T14:09:15.809+00:00,46,6024,6000,7.7,8.832,771,34.11,112,2,1,0
2026-05-23T14:09:15.908+00:00,46,5954,6000,7.7,8.729,757,34.11,112,2,1,0
2026-05-23T14:09:16.008+00:00,46,6041,6000,7.7,8.857,765,36.02,112,2,1,0
2026-05-23T14:09:16.108+00:00,46,5921,6000,7.7,8.681,804,36.02,112,2,1,0
2026-05-23T14:09:16.209+00:00,46,5938,6000,7.7,8.706,818,36.02,112,2,1,0
2026-05-23T14:09:16.309+00:00,46,5923,6000,7.7,8.684,805,35.13,112,2,1,0
2026-05-23T14:09:16.409+00:00,46,5851,6000,7.7,8.578,795,35.13,112,2,1,0
2026-05-23T14:09:16.508+00:00,46,5913,6000,7.7,8.669,772,32.46,112,2,1,0
2026-05-23T14:09:16.609+00:00,46,5942,6000,7.7,8.712,720,32.46,112,2,1,0
2026-05-23T14:09:16.709+00:00,46,5967,6000,7.6,8.635,698,32.46,112,2,1,0
2026-05-23T14:09:16.810+00:00,46,5902,6000,7.6,8.541,748,35.67,112,2,1,0
2026-05-23T14:09:16.908+00:00,46,6005,6000,7.6,8.69,792,35.67,112,2,1,0
2026-05-23T14:09:17.008+00:00,46,6069,6000,7.6,8.782,797,32.87,112,2,1,0
2026-05-23T14:09:17.108+00:00,46,5897,6000,7.6,8.533,740,32.87,112,2,1,0
2026-05-23T14:09:17.208+00:00,46,6015,6000,7.5,8.59,720,32.87,112,2,1,0
2026-05-23T14:09:17.309+00:00,46,6063,6000,7.5,8.658,744,34.67,112,2,1,0
2026-05-23T14:09:17.409+00:00,46,5933,6000,7.5,8.472,768,34.67,112,2,1,0
